,title,price,link
482,Lenovo IdeaPad Gaming 3 Ryzen 7 Octa Core 4800H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDI...,"₹82,000",/lenovo-ideapad-gaming-3-ryzen-7-octa-core-4800h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-60-hz-15arh05-laptop/p/itm757cc3d41cfba?pid=COMFYNFGRTFFNANU&lid=LSTCOMFYNFGRTFFNANUWBQRT7&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_21_483&otracker=search&fm=organic&iid=5ea7b85c-31d0-4793-8baf-9b2ec59509d6.COMFYNFGRTFFNANU.SEARCH&ppt=None&ppn=None&ssid=yuk5rr8x1c0000001664602207108&qH=c06ea84a1e3dc3c6
483,Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Lap...,"₹47,990",/lenovo-ideapad-3-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15alc6-thin-light-laptop/p/itm790def6ef6b6f?pid=COMG9VHHF6HVJPP9&lid=LSTCOMG9VHHF6HVJPP9U213LU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_21_484&otracker=search&fm=organic&iid=en_wr0lnouR0PyJCjBj7%2FS8PLabWJsN2wTfEv4XP3fLn5RyEuBiszkQrMudNopTcGUbLCKcdjRMK54T7QlPpsdb2g%3D%3D&ppt=None&ppn=None&ssid=yuk5rr8x1c0000001664602207108&qH=c06ea84a1e3dc3c6
484,Infinix INBook X1 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) XL11 Thin and Light Laptop,"₹29,990",/infinix-inbook-x1-core-i3-10th-gen-8-gb-256-gb-ssd-windows-11-home-xl11-thin-light-laptop/p/itmc853735b3bcae?pid=COMG8Z3HYTJZFF2Z&lid=LSTCOMG8Z3HYTJZFF2ZTYHG57&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_21_485&otracker=search&fm=organic&iid=5ea7b85c-31d0-4793-8baf-9b2ec59509d6.COMG8Z3HYTJZFF2Z.SEARCH&ppt=None&ppn=None&ssid=yuk5rr8x1c0000001664602207108&qH=c06ea84a1e3dc3c6
485,MSI GF63 Thin Core i5 9th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 T...,"₹61,690",/msi-gf63-thin-core-i5-9th-gen-8-gb-1-tb-hdd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1650-ti-max-q-60-hz-9scsr-1608in-gaming-laptop/p/itm3835ac10e030d?pid=COMGFYZ35F4NKRZV&lid=LSTCOMGFYZ35F4NKRZV4N6U27&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_21_486&otracker=search&fm=organic&iid=5ea7b85c-31d0-4793-8baf-9b2ec59509d6.COMGFYZ35F4NKRZV.SEARCH&ppt=None&ppn=None&ssid=yuk5rr8x1c0000001664602207108&qH=c06ea84a1e3dc3c6
486,ASUS VivoBook Ultra S13 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) S333EA-EG501TS Thin and L...,"₹64,990",/asus-vivobook-ultra-s13-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-s333ea-eg501ts-thin-light-laptop/p/itmdf99ee7416404?pid=COMFZ4NNP9UKFPHY&lid=LSTCOMFZ4NNP9UKFPHYAIR2HL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_21_487&otracker=search&fm=organic&iid=5ea7b85c-31d0-4793-8baf-9b2ec59509d6.COMFZ4NNP9UKFPHY.SEARCH&ppt=None&ppn=None&ssid=yuk5rr8x1c0000001664602207108&qH=c06ea84a1e3dc3c6
487,MSI GF63 Thin Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 165...,"₹64,990",/msi-gf63-thin-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-max-q-11sc-1046in-gaming-laptop/p/itm4b5beacb857d7?pid=COMGGZ23ZZPQYFJA&lid=LSTCOMGGZ23ZZPQYFJAWNHHWX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_21_488&otracker=search&fm=organic&iid=en_wr0lnouR0PyJCjBj7%2FS8PLabWJsN2wTfEv4XP3fLn5RFkL31A6HIqk%2FpREVjrkAWRCyyhOVTMgOOlgzk%2FUAE0g%3D%3D&ppt=None&ppn=None&ssid=yuk5rr8x1c0000001664602207108&qH=c06ea84a1e3dc3c6
488,ASUS ROG Flow X16 (2022) with 90Whr Battery Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 Home...,"₹1,71,990",/asus-rog-flow-x16-2022-90whr-battery-ryzen-7-octa-core-6800hs-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-ti-gv601re-m6012ws-2-1-gaming-laptop/p/itmd7f551a2c9c13?pid=COMGFWCYWQ2KEQYW&lid=LSTCOMGFWCYWQ2KEQYW70J2DC&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_21_489&otracker=search&fm=organic&iid=5ea7b85c-31d0-4793-8baf-9b2ec59509d6.COMGFWCYWQ2KEQYW.SEARCH&ppt=None&ppn=None&ssid=yuk5rr8x1c0000001664602207108&qH=c06ea84a1e3dc3c6
489,Lenovo IdeaPad Gaming Ryzen 5 Hexa Core 4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,"₹65,990",/lenovo-ideapad-gaming-ryzen-5-hexa-core-4600h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15arh05-laptop/p/itmcbdc4f7993749?pid=COMG36BSV74DD6JX&lid=LSTCOMG36BSV74DD6JXOQNPOU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_21_490&otracker=search&fm=organic&iid=5ea7b85c-31d0-4793-8baf-9b2ec59509d6.COMG36BSV74DD6JX.SEARCH&ppt=None&ppn=None&ssid=yuk5rr8x1c0000001664602207108&qH=c06ea84a1e3dc3c6
490,DELL Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 Ti) G1...,"₹1,01,990",/dell-core-i7-11th-gen-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-ti-g15-5511-gaming-laptop/p/itm92d5dd5847b38?pid=COMGBHZBHNRMFBQT&lid=LSTCOMGBHZBHNRMFBQTX8NUWQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_21_491&otracker=search&fm=organic&iid=5ea7b85c-31d0-4793-8baf-9b2ec59509d6.COMGBHZBHNRMFBQT.SEARCH&ppt=None&ppn=None&ssid=yuk5rr8x1c0000001664602207108&qH=c06ea84a1e3dc3c6
491,MSI Katana GF66 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX ...,"₹97,990",/msi-katana-gf66-core-i7-11th-gen-16-gb-512-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-rtx-3060-144-hz-11ue-861in-gaming-laptop/p/itm38e396a4d4d5c?pid=COMGEY8WGQXWHYXU&lid=LSTCOMGEY8WGQXWHYXU1RLJ8X&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_21_492&otracker=search&fm=organic&iid=en_wr0lnouR0PyJCjBj7%2FS8PLabWJsN2wTfEv4XP3fLn5SlXOkXJSMVdSDrw0YcaZx3ytaLM3gMfBSiuNJoW50pIQ%3D%3D&ppt=None&ppn=None&ssid=yuk5rr8x1c0000001664602207108&qH=c06ea84a1e3dc3c6
492,HP Victus Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 1...,"₹79,290",/hp-victus-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15-fa0350tx-gaming-laptop/p/itm162df72a1caa0?pid=COMGGYEBVFGR2KZZ&lid=LSTCOMGGYEBVFGR2KZZAIYSZC&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_21_493&otracker=search&fm=organic&iid=5ea7b85c-31d0-4793-8baf-9b2ec59509d6.COMGGYEBVFGR2KZZ.SEARCH&ppt=None&ppn=None&ssid=yuk5rr8x1c0000001664602207108&qH=c06ea84a1e3dc3c6
493,Lenovo Yoga Slim 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 14IIL05 Thin and...,"₹69,990",/lenovo-yoga-slim-7-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-14iil05-thin-light-laptop/p/itmef874d2646752?pid=COMFS9YWNNPWWZGP&lid=LSTCOMFS9YWNNPWWZGPT7RJOT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_21_494&otracker=search&fm=organic&iid=5ea7b85c-31d0-4793-8baf-9b2ec59509d6.COMFS9YWNNPWWZGP.SEARCH&ppt=None&ppn=None&ssid=yuk5rr8x1c0000001664602207108&qH=c06ea84a1e3dc3c6
494,Infinix X1 Slim Series Core i5 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Lapto...,"₹39,990",/infinix-x1-slim-series-core-i5-10th-gen-16-gb-512-gb-ssd-windows-11-home-xl21-thin-light-laptop/p/itm749980013b261?pid=COMGEHP5VRP65XSS&lid=LSTCOMGEHP5VRP65XSS39Q9XQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_21_495&otracker=search&fm=organic&iid=5ea7b85c-31d0-4793-8baf-9b2ec59509d6.COMGEHP5VRP65XSS.SEARCH&ppt=None&ppn=None&ssid=yuk5rr8x1c0000001664602207108&qH=c06ea84a1e3dc3c6
495,MSI Bravo 15 Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeo...,"₹54,990",/msi-bravo-15-ryzen-5-hexa-core-amd-r5-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-rx-5500m-144-hz-b5dd-410in-gaming-laptop/p/itm12cedc4da03bc?pid=COMGGHMQVWN6JJGC&lid=LSTCOMGGHMQVWN6JJGCTAUNJV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_21_496&otracker=search&fm=organic&iid=en_wr0lnouR0PyJCjBj7%2FS8PLabWJsN2wTfEv4XP3fLn5QLr9pnrycCOuHMaSVF8tDcXMuYJnKnl%2F%2FFpdbROPqHow%3D%3D&ppt=None&ppn=None&ssid=yuk5rr8x1c0000001664602207108&qH=c06ea84a1e3dc3c6
496,ASUS Zenbook Pro 14 Duo OLED (2022) Touch Panel Core i9 12th Gen - (32 GB/1 TB SSD/Windows 11 Home/4 G...,"₹2,24,990",/asus-zenbook-pro-14-duo-oled-2022-touch-panel-core-i9-12th-gen-32-gb-1-tb-ssd-windows-11-home-4-gb-graphics-intel-integrated-iris-xe-ux8402ze-lm921ws-creator-laptop/p/itmbb1903be65b38?pid=COMGGBGRZKZGYYJT&lid=LSTCOMGGBGRZKZGYYJTQLED2P&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_21_497&otracker=search&fm=organic&iid=5ea7b85c-31d0-4793-8baf-9b2ec59509d6.COMGGBGRZKZGYYJT.SEARCH&ppt=None&ppn=None&ssid=yuk5rr8x1c0000001664602207108&qH=c06ea84a1e3dc3c6
497,ASUS Vivobook Ultra K15 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) K513EA-L313WS Laptop,"₹53,990",/asus-vivobook-ultra-k15-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-k513ea-l313ws-laptop/p/itm8a7c362bf195a?pid=COMGA22GGPFGPFZP&lid=LSTCOMGA22GGPFGPFZP47MHXB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_21_498&otracker=search&fm=organic&iid=5ea7b85c-31d0-4793-8baf-9b2ec59509d6.COMGA22GGPFGPFZP.SEARCH&ppt=None&ppn=None&ssid=yuk5rr8x1c0000001664602207108&qH=c06ea84a1e3dc3c6
498,MSI Katana GF66 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 30...,"₹87,990",/msi-katana-gf66-core-i7-11th-gen-16-gb-1-tb-ssd-windows-10-home-4-gb-graphics-nvidia-geforce-rtx-3050-144-hz-11uc-628in-gaming-laptop/p/itm395edcb2da9bb?pid=COMG4S3GGY6PM7SS&lid=LSTCOMG4S3GGY6PM7SSZDP1DJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_21_499&otracker=search&fm=organic&iid=5ea7b85c-31d0-4793-8baf-9b2ec59509d6.COMG4S3GGY6PM7SS.SEARCH&ppt=None&ppn=None&ssid=yuk5rr8x1c0000001664602207108&qH=c06ea84a1e3dc3c6
499,MSI Core i7 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) ...,"₹77,990",/msi-core-i7-11th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-gf63-thin-11uc-866in-gaming-laptop/p/itmcdf83d73cd74d?pid=COMGEY8WGGHKT7WZ&lid=LSTCOMGEY8WGGHKT7WZIJXAVP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_21_500&otracker=search&fm=organic&iid=en_wr0lnouR0PyJCjBj7%2FS8PLabWJsN2wTfEv4XP3fLn5SfstZy8AL1g%2FEY%2F528V9XTMLyHiIYLjxvEKY74gT2gAA%3D%3D&ppt=None&ppn=None&ssid=yuk5rr8x1c0000001664602207108&qH=c06ea84a1e3dc3c6
500,acer Predator Helios 300 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFor...,"₹1,89,990",/acer-predator-helios-300-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-3070-ti-ph315-55-gaming-laptop/p/itme0b529ce07f2b?pid=COMGENKVNBABVGAT&lid=LSTCOMGENKVNBABVGATBB579F&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_21_501&otracker=search&fm=organic&iid=5ea7b85c-31d0-4793-8baf-9b2ec59509d6.COMGENKVNBABVGAT.SEARCH&ppt=None&ppn=None&ssid=yuk5rr8x1c0000001664602207108&qH=c06ea84a1e3dc3c6
501,MSI Creator Z16 Core i9 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 30...,"₹1,72,990",/msi-creator-z16-core-i9-11th-gen-16-gb-1-tb-ssd-windows-10-home-6-gb-graphics-nvidia-geforce-rtx-3060-a11uet-272in-gaming-laptop/p/itm11c15d04c83ab?pid=COMG85AYAKYRNFV2&lid=LSTCOMG85AYAKYRNFV2VLBFSI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_21_502&otracker=search&fm=organic&iid=5ea7b85c-31d0-4793-8baf-9b2ec59509d6.COMG85AYAKYRNFV2.SEARCH&ppt=None&ppn=None&ssid=yuk5rr8x1c0000001664602207108&qH=c06ea84a1e3dc3c6
502,MSI GS66 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 3070/165 ...,"₹2,07,290",/msi-gs66-core-i7-11th-gen-16-gb-1-tb-ssd-windows-10-home-8-gb-graphics-nvidia-geforce-rtx-3070-165-hz-stealth-11ug-418in-gaming-laptop/p/itmb129fce17b123?pid=COMG4S3GFJRHZNUZ&lid=LSTCOMG4S3GFJRHZNUZTNZKLR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_21_503&otracker=search&fm=organic&iid=5ea7b85c-31d0-4793-8baf-9b2ec59509d6.COMG4S3GFJRHZNUZ.SEARCH&ppt=None&ppn=None&ssid=yuk5rr8x1c0000001664602207108&qH=c06ea84a1e3dc3c6
503,MSI Alpha 15 AMD Advantage Edition Ryzen 7 Octa Core 5800H - (8 GB/512 GB SSD/Windows 11 Home/8 GB Gra...,"₹1,11,990",/msi-alpha-15-amd-advantage-ryzen-7-octa-core-5800h-8-gb-512-gb-ssd-windows-11-home-8-graphics-amd-radeon-rx-6600m-144-hz-b5eek-235in-gaming-laptop/p/itm32321e9be1e31?pid=COMGGZ234HN7DARE&lid=LSTCOMGGZ234HN7DAREXRH2PL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_21_504&otracker=search&fm=organic&iid=en_wr0lnouR0PyJCjBj7%2FS8PLabWJsN2wTfEv4XP3fLn5Qx6TgPDOqXGPl2lCqiyNBcrAtDI70dooZR42hYuBI6MA%3D%3D&ppt=None&ppn=None&ssid=yuk5rr8x1c0000001664602207108&qH=c06ea84a1e3dc3c6
504,ASUS ROG Flow X13 (2022) Ryzen 9 Octa Core 6900HS - (32 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/AMD ...,"₹2,03,990",/asus-rog-flow-x13-2022-ryzen-9-octa-core-6900hs-32-gb-1-tb-ssd-windows-11-home-4-gb-graphics-amd-radeon-3050-ti-120-hz-gv301re-lj156ws-2-1-gaming-laptop/p/itm061f68f2bb7fb?pid=COMGGJZFVXYDGQBR&lid=LSTCOMGGJZFVXYDGQBRUAQXWF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_22_505&otracker=search&fm=organic&iid=6e9fa1f9-55a1-48a9-b835-18ee78dc6a6b.COMGGJZFVXYDGQBR.SEARCH&ppt=None&ppn=None&ssid=miqtssq48w0000001664602208053&qH=c06ea84a1e3dc3c6
505,ASUS ROG Flow X16 (2022) with 90Whr Battery Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 Home...,"₹2,30,990",/asus-rog-flow-x16-2022-90whr-battery-ryzen-7-octa-core-6800hs-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-amd-radeon-680m-gv601rm-m6055ws-2-1-gaming-laptop/p/itm3d6855b13de73?pid=COMGGJZFPN8XAN83&lid=LSTCOMGGJZFPN8XAN832TPS0U&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_22_506&otracker=search&fm=organic&iid=6e9fa1f9-55a1-48a9-b835-18ee78dc6a6b.COMGGJZFPN8XAN83.SEARCH&ppt=None&ppn=None&ssid=miqtssq48w0000001664602208053&qH=c06ea84a1e3dc3c6
506,ASUS Zenbook Pro 14 Duo OLED (2022) Touch Panel Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 G...,"₹1,89,990",/asus-zenbook-pro-14-duo-oled-2022-touch-panel-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-intel-integrated-iris-xe-ux8402ze-m711ws-creator-laptop/p/itm2d41aba790e12?pid=COMGGBGRHDX4EHF8&lid=LSTCOMGGBGRHDX4EHF8VTNP4O&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_22_507&otracker=search&fm=organic&iid=6e9fa1f9-55a1-48a9-b835-18ee78dc6a6b.COMGGBGRHDX4EHF8.SEARCH&ppt=None&ppn=None&ssid=miqtssq48w0000001664602208053&qH=c06ea84a1e3dc3c6
507,Lenovo IdeaPad Gaming 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,"₹68,840",/lenovo-ideapad-gaming-3-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15ihu6d2-laptop/p/itm78e98bb9abfb1?pid=COMGBNFUHREA8EJN&lid=LSTCOMGBNFUHREA8EJNLFBEJ0&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_22_508&otracker=search&fm=organic&iid=en_UiYMha94RWlBu60ZrJCItoOmasKRN%2FjzFyXPXHNTrUkVepjLlZeLAxrnc06JHRGMx9j1msnR6hEAKyvOD5ISFw%3D%3D&ppt=None&ppn=None&ssid=miqtssq48w0000001664602208053&qH=c06ea84a1e3dc3c6
508,Infinix X1 Slim Series Core i5 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Lapto...,"₹39,990",/infinix-x1-slim-series-core-i5-10th-gen-16-gb-512-gb-ssd-windows-11-home-xl21-thin-light-laptop/p/itm749980013b261?pid=COMGEHP5VRP65XSS&lid=LSTCOMGEHP5VRP65XSS39Q9XQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_22_509&otracker=search&fm=organic&iid=6e9fa1f9-55a1-48a9-b835-18ee78dc6a6b.COMGEHP5VRP65XSS.SEARCH&ppt=None&ppn=None&ssid=miqtssq48w0000001664602208053&qH=c06ea84a1e3dc3c6
509,ASUS Vivobook 15 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EJ322WS Thin and Light La...,"₹39,990",/asus-vivobook-15-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-x515ea-ej322ws-thin-light-laptop/p/itmc6461360364e0?pid=COMGA5TUCZAV4HGH&lid=LSTCOMGA5TUCZAV4HGHWM8PS0&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_22_510&otracker=search&fm=organic&iid=6e9fa1f9-55a1-48a9-b835-18ee78dc6a6b.COMGA5TUCZAV4HGH.SEARCH&ppt=None&ppn=None&ssid=miqtssq48w0000001664602208053&qH=c06ea84a1e3dc3c6
510,ASUS ROG Zephyrus G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HS - (16 GB/1 TB SSD/Windows 11 ...,"₹2,07,990",/asus-rog-zephyrus-g15-2022-90whr-battery-ryzen-9-octa-core-6900hs-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-ga503rm-ln095ws-gaming-laptop/p/itm730b0eac03b5c?pid=COMGGHMQBQDBK6KH&lid=LSTCOMGGHMQBQDBK6KHG7AB9P&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_22_511&otracker=search&fm=organic&iid=6e9fa1f9-55a1-48a9-b835-18ee78dc6a6b.COMGGHMQBQDBK6KH.SEARCH&ppt=None&ppn=None&ssid=miqtssq48w0000001664602208053&qH=c06ea84a1e3dc3c6
511,Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Lap...,"₹48,590",/lenovo-ideapad-3-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15alc6-thin-light-laptop/p/itm790def6ef6b6f?pid=COMG9VHHF6HVJPP9&lid=LSTCOMG9VHHF6HVJPP92OZVPB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_22_512&otracker=search&fm=organic&iid=en_UiYMha94RWlBu60ZrJCItoOmasKRN%2FjzFyXPXHNTrUnA25O4nHhZwTDwxOZcuw2kLCKcdjRMK54T7QlPpsdb2g%3D%3D&ppt=None&ppn=None&ssid=miqtssq48w0000001664602208053&qH=c06ea84a1e3dc3c6
512,ASUS ROG Strix Scar 17 SE (2022) with 90Whr Battery Core i9 12th Gen - (32 GB/2 TB SSD/Windows 11 Home...,"₹3,59,990",/asus-rog-strix-scar-17-se-2022-90whr-battery-core-i9-12th-gen-32-gb-2-tb-ssd-windows-11-home-16-gb-graphics-nvidia-geforce-rtx-3080-ti-240-hz-g733cx-ll013ws-gaming-laptop/p/itm34bbb7eb7dc66?pid=COMGGJZFFQEAH6ZH&lid=LSTCOMGGJZFFQEAH6ZHJWXI4D&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_22_513&otracker=search&fm=organic&iid=6e9fa1f9-55a1-48a9-b835-18ee78dc6a6b.COMGGJZFFQEAH6ZH.SEARCH&ppt=None&ppn=None&ssid=miqtssq48w0000001664602208053&qH=c06ea84a1e3dc3c6
513,ASUS Vivobook Pro Ryzen 9 Octa Core 5900HX - (8 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFor...,"₹1,01,990",/asus-vivobook-pro-ryzen-9-octa-core-5900hx-8-gb-1-tb-ssd-windows-10-home-4-gb-graphics-nvidia-geforce-rtx-3050-ti-90-hz-m7400qe-km046ts-creator-laptop/p/itma55d330823779?pid=COMGAD9VDGYKBNQG&lid=LSTCOMGAD9VDGYKBNQG8ODZPQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_22_514&otracker=search&fm=organic&iid=6e9fa1f9-55a1-48a9-b835-18ee78dc6a6b.COMGAD9VDGYKBNQG.SEARCH&ppt=None&ppn=None&ssid=miqtssq48w0000001664602208053&qH=c06ea84a1e3dc3c6
514,Infinix X1 Series Core i7 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/128 MB Graphics) XL12 Thin and ...,"₹46,990",/infinix-x1-series-core-i7-10th-gen-16-gb-512-gb-ssd-windows-11-home-128-mb-graphics-xl12-thin-light-laptop/p/itm5aff0cd7999a4?pid=COMGAY7ZYVRFPMSH&lid=LSTCOMGAY7ZYVRFPMSHDEBKQD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_22_515&otracker=search&fm=organic&iid=6e9fa1f9-55a1-48a9-b835-18ee78dc6a6b.COMGAY7ZYVRFPMSH.SEARCH&ppt=None&ppn=None&ssid=miqtssq48w0000001664602208053&qH=c06ea84a1e3dc3c6
515,Lenovo IdeaPad Gaming 3 Ryzen 7 Octa Core AMD R7-5800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphic...,"₹76,990",/lenovo-ideapad-gaming-3-ryzen-7-octa-core-amd-r7-5800h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-gaming3-15ach6d2-laptop/p/itmd92c6762aa792?pid=COMGGMRSDDRGKFGU&lid=LSTCOMGGMRSDDRGKFGUW00GQI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_22_516&otracker=search&fm=organic&iid=en_UiYMha94RWlBu60ZrJCItoOmasKRN%2FjzFyXPXHNTrUnF4G7fpWJRRY%2BL3DysuSwVrysH0ZXA6zuHVAJINhk52w%3D%3D&ppt=None&ppn=None&ssid=miqtssq48w0000001664602208053&qH=c06ea84a1e3dc3c6
516,ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 7 Octa Core AMD R7-6800H - (16 GB/1 TB SSD/Windows ...,"₹1,43,990",/asus-rog-strix-g15-2022-90whr-battery-ryzen-7-octa-core-amd-r7-6800h-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-165-hz-g513rm-hq271ws-gaming-laptop/p/itm02b7640ef5b92?pid=COMGDQHJGJXPQYY9&lid=LSTCOMGDQHJGJXPQYY9KZ669I&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_22_517&otracker=search&fm=organic&iid=6e9fa1f9-55a1-48a9-b835-18ee78dc6a6b.COMGDQHJGJXPQYY9.SEARCH&ppt=None&ppn=None&ssid=miqtssq48w0000001664602208053&qH=c06ea84a1e3dc3c6
